segment,uri,start,end,speaker,verification,identification,id
id10130\mr8AAank6to\00002.wav,Carrie_Underwood/mr8AAank6to,78.3,85.0,Carrie_Underwood,dev,trn,id10130
id10130\puFI59ljSdo\00001.wav,Carrie_Underwood/puFI59ljSdo,74.0,82.1,Carrie_Underwood,dev,trn,id10130
id10130\puFI59ljSdo\00004.wav,Carrie_Underwood/puFI59ljSdo,256.3,265.4,Carrie_Underwood,dev,trn,id10130
id10130\puFI59ljSdo\00006.wav,Carrie_Underwood/puFI59ljSdo,382.8,389.0,Carrie_Underwood,dev,trn,id10130
id10130\puFI59ljSdo\00007.wav,Carrie_Underwood/puFI59ljSdo,452.7,459.4,Carrie_Underwood,dev,trn,id10130
id10130\puFI59ljSdo\00008.wav,Carrie_Underwood/puFI59ljSdo,474.2,484.1,Carrie_Underwood,dev,trn,id10130
id10130\puFI59ljSdo\00009.wav,Carrie_Underwood/puFI59ljSdo,484.8,491.4,Carrie_Underwood,dev,trn,id10130
id10130\puFI59ljSdo\00012.wav,Carrie_Underwood/puFI59ljSdo,676.2,684.6,Carrie_Underwood,dev,trn,id10130
id10130\rOyppZrYO0A\00001.wav,Carrie_Underwood/rOyppZrYO0A,27.5,35.2,Carrie_Underwood,dev,trn,id10130
id10130\rOyppZrYO0A\00003.wav,Carrie_Underwood/rOyppZrYO0A,74.6,83.1,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00001.wav,Carrie_Underwood/u1bfDNe07tM,64.2,72.3,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00003.wav,Carrie_Underwood/u1bfDNe07tM,133.9,142.1,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00006.wav,Carrie_Underwood/u1bfDNe07tM,173.8,182.2,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00007.wav,Carrie_Underwood/u1bfDNe07tM,182.4,192.1,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00011.wav,Carrie_Underwood/u1bfDNe07tM,292.7,299.8,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00012.wav,Carrie_Underwood/u1bfDNe07tM,358.0,367.1,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00016.wav,Carrie_Underwood/u1bfDNe07tM,462.7,470.4,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00017.wav,Carrie_Underwood/u1bfDNe07tM,498.1,507.5,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00018.wav,Carrie_Underwood/u1bfDNe07tM,509.6,518.6,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00020.wav,Carrie_Underwood/u1bfDNe07tM,576.9,583.1,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00023.wav,Carrie_Underwood/u1bfDNe07tM,691.8,700.5,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00024.wav,Carrie_Underwood/u1bfDNe07tM,732.2,739.3,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00025.wav,Carrie_Underwood/u1bfDNe07tM,740.0,749.8,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00028.wav,Carrie_Underwood/u1bfDNe07tM,808.0,815.8,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00031.wav,Carrie_Underwood/u1bfDNe07tM,934.4,943.3,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00033.wav,Carrie_Underwood/u1bfDNe07tM,960.2,969.1,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00038.wav,Carrie_Underwood/u1bfDNe07tM,1049.5,1057.0,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00044.wav,Carrie_Underwood/u1bfDNe07tM,1210.2,1217.6,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00048.wav,Carrie_Underwood/u1bfDNe07tM,1277.2,1284.6,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00053.wav,Carrie_Underwood/u1bfDNe07tM,1363.3,1369.6,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00055.wav,Carrie_Underwood/u1bfDNe07tM,1430.7,1438.0,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00057.wav,Carrie_Underwood/u1bfDNe07tM,1464.8,1470.8,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00058.wav,Carrie_Underwood/u1bfDNe07tM,1501.6,1508.2,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00060.wav,Carrie_Underwood/u1bfDNe07tM,1574.4,1580.6,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00062.wav,Carrie_Underwood/u1bfDNe07tM,1644.7,1653.1,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00063.wav,Carrie_Underwood/u1bfDNe07tM,1671.1,1678.0,Carrie_Underwood,dev,trn,id10130
id10130\u1bfDNe07tM\00068.wav,Carrie_Underwood/u1bfDNe07tM,1816.8,1825.6,Carrie_Underwood,dev,trn,id10130
id10130\up7HTwl7UoI\00003.wav,Carrie_Underwood/up7HTwl7UoI,48.5,55.4,Carrie_Underwood,dev,trn,id10130
id10130\vjMO-KRTyzQ\00004.wav,Carrie_Underwood/vjMO-KRTyzQ,189.4,197.0,Carrie_Underwood,dev,trn,id10130
id10130\vjMO-KRTyzQ\00007.wav,Carrie_Underwood/vjMO-KRTyzQ,259.9,268.9,Carrie_Underwood,dev,trn,id10130
id10130\vjMO-KRTyzQ\00008.wav,Carrie_Underwood/vjMO-KRTyzQ,262.9,270.2,Carrie_Underwood,dev,trn,id10130
id10130\xHwNj7CE4QY\00001.wav,Carrie_Underwood/xHwNj7CE4QY,100.4,106.5,Carrie_Underwood,dev,trn,id10130
id10130\xHwNj7CE4QY\00002.wav,Carrie_Underwood/xHwNj7CE4QY,215.2,225.1,Carrie_Underwood,dev,trn,id10130
id10130\zNYdRVGj8MQ\00001.wav,Carrie_Underwood/zNYdRVGj8MQ,90.6,97.0,Carrie_Underwood,dev,trn,id10130
id10135\73Lz58Oc_1o\00001.wav,Caterina_Scorsone/73Lz58Oc_1o,56.4,63.3,Caterina_Scorsone,dev,trn,id10135
id10135\73Lz58Oc_1o\00005.wav,Caterina_Scorsone/73Lz58Oc_1o,161.6,167.7,Caterina_Scorsone,dev,trn,id10135
id10135\73Lz58Oc_1o\00007.wav,Caterina_Scorsone/73Lz58Oc_1o,374.7,381.4,Caterina_Scorsone,dev,trn,id10135
id10135\Jamhv-uq4JI\00005.wav,Caterina_Scorsone/Jamhv-uq4JI,201.6,208.4,Caterina_Scorsone,dev,trn,id10135
id10135\Jamhv-uq4JI\00012.wav,Caterina_Scorsone/Jamhv-uq4JI,294.2,301.8,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00003.wav,Caterina_Scorsone/LhTB2hidBqk,63.9,70.0,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00010.wav,Caterina_Scorsone/LhTB2hidBqk,305.8,314.6,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00011.wav,Caterina_Scorsone/LhTB2hidBqk,364.5,372.8,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00013.wav,Caterina_Scorsone/LhTB2hidBqk,382.3,391.6,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00014.wav,Caterina_Scorsone/LhTB2hidBqk,398.8,406.1,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00015.wav,Caterina_Scorsone/LhTB2hidBqk,445.4,452.5,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00018.wav,Caterina_Scorsone/LhTB2hidBqk,492.2,502.1,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00020.wav,Caterina_Scorsone/LhTB2hidBqk,517.2,524.2,Caterina_Scorsone,dev,trn,id10135
id10135\LhTB2hidBqk\00021.wav,Caterina_Scorsone/LhTB2hidBqk,540.0,549.7,Caterina_Scorsone,dev,trn,id10135
id10135\PW_NjEcagvM\00001.wav,Caterina_Scorsone/PW_NjEcagvM,79.6,85.9,Caterina_Scorsone,dev,dev,id10135
id10135\PW_NjEcagvM\00002.wav,Caterina_Scorsone/PW_NjEcagvM,138.5,144.5,Caterina_Scorsone,dev,dev,id10135
id10135\PW_NjEcagvM\00004.wav,Caterina_Scorsone/PW_NjEcagvM,251.9,258.6,Caterina_Scorsone,dev,dev,id10135
id10135\PW_NjEcagvM\00005.wav,Caterina_Scorsone/PW_NjEcagvM,259.0,265.4,Caterina_Scorsone,dev,dev,id10135
id10135\PoA5XDJP2Ts\00002.wav,Caterina_Scorsone/PoA5XDJP2Ts,69.2,75.9,Caterina_Scorsone,dev,trn,id10135
id10135\PoA5XDJP2Ts\00003.wav,Caterina_Scorsone/PoA5XDJP2Ts,110.7,118.2,Caterina_Scorsone,dev,trn,id10135
id10135\eFbaIfm49RQ\00007.wav,Caterina_Scorsone/eFbaIfm49RQ,199.9,209.3,Caterina_Scorsone,dev,trn,id10135
id10135\eFbaIfm49RQ\00008.wav,Caterina_Scorsone/eFbaIfm49RQ,238.2,246.9,Caterina_Scorsone,dev,trn,id10135
id10135\fIw1o8TG4nY\00001.wav,Caterina_Scorsone/fIw1o8TG4nY,18.0,28.0,Caterina_Scorsone,dev,trn,id10135
id10135\gXW155RwUpg\00002.wav,Caterina_Scorsone/gXW155RwUpg,40.6,48.4,Caterina_Scorsone,dev,trn,id10135
id10135\gXW155RwUpg\00003.wav,Caterina_Scorsone/gXW155RwUpg,66.9,74.0,Caterina_Scorsone,dev,trn,id10135
id10135\gXW155RwUpg\00004.wav,Caterina_Scorsone/gXW155RwUpg,88.2,96.0,Caterina_Scorsone,dev,trn,id10135
id10135\i4GAik0qGgc\00003.wav,Caterina_Scorsone/i4GAik0qGgc,263.8,272.8,Caterina_Scorsone,dev,tst,id10135
id10135\i4GAik0qGgc\00006.wav,Caterina_Scorsone/i4GAik0qGgc,364.5,373.1,Caterina_Scorsone,dev,tst,id10135
id10135\i4pX8n2rVq4\00001.wav,Caterina_Scorsone/i4pX8n2rVq4,115.8,123.5,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00001.wav,Caterina_Scorsone/sm9vWll4smg,14.6,21.4,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00006.wav,Caterina_Scorsone/sm9vWll4smg,75.2,83.8,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00007.wav,Caterina_Scorsone/sm9vWll4smg,104.0,112.3,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00008.wav,Caterina_Scorsone/sm9vWll4smg,164.4,170.8,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00009.wav,Caterina_Scorsone/sm9vWll4smg,175.9,182.5,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00010.wav,Caterina_Scorsone/sm9vWll4smg,186.0,192.6,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00011.wav,Caterina_Scorsone/sm9vWll4smg,200.1,206.4,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00013.wav,Caterina_Scorsone/sm9vWll4smg,254.2,262.7,Caterina_Scorsone,dev,trn,id10135
id10135\sm9vWll4smg\00014.wav,Caterina_Scorsone/sm9vWll4smg,273.4,279.4,Caterina_Scorsone,dev,trn,id10135
id10144\0E4t5VLraxY\00002.wav,Charlie_Day/0E4t5VLraxY,56.2,64.0,Charlie_Day,dev,trn,id10144
id10144\1T6nuZCoQGE\00001.wav,Charlie_Day/1T6nuZCoQGE,19.6,26.1,Charlie_Day,dev,trn,id10144
id10144\3GwaTALapW4\00004.wav,Charlie_Day/3GwaTALapW4,99.4,107.9,Charlie_Day,dev,trn,id10144
id10144\3GwaTALapW4\00005.wav,Charlie_Day/3GwaTALapW4,112.6,119.2,Charlie_Day,dev,trn,id10144
id10144\3GwaTALapW4\00007.wav,Charlie_Day/3GwaTALapW4,147.6,154.6,Charlie_Day,dev,trn,id10144
id10144\3GwaTALapW4\00009.wav,Charlie_Day/3GwaTALapW4,163.7,169.9,Charlie_Day,dev,trn,id10144
id10144\6bbWpgU5IRk\00004.wav,Charlie_Day/6bbWpgU5IRk,262.8,271.6,Charlie_Day,dev,trn,id10144
id10144\6bbWpgU5IRk\00005.wav,Charlie_Day/6bbWpgU5IRk,414.3,422.5,Charlie_Day,dev,trn,id10144
id10144\8an--OL80DE\00006.wav,Charlie_Day/8an--OL80DE,241.7,250.2,Charlie_Day,dev,trn,id10144
id10144\BSkWjyVMFv4\00001.wav,Charlie_Day/BSkWjyVMFv4,118.4,125.7,Charlie_Day,dev,trn,id10144
id10144\BSkWjyVMFv4\00002.wav,Charlie_Day/BSkWjyVMFv4,126.7,135.3,Charlie_Day,dev,trn,id10144
id10144\Lhl7FC_6ugs\00002.wav,Charlie_Day/Lhl7FC_6ugs,82.0,91.3,Charlie_Day,dev,trn,id10144
id10144\N-8n89mpuGY\00004.wav,Charlie_Day/N-8n89mpuGY,153.7,160.3,Charlie_Day,dev,trn,id10144
id10144\RLrwS1b_mp4\00001.wav,Charlie_Day/RLrwS1b_mp4,45.0,51.4,Charlie_Day,dev,trn,id10144
id10144\RLrwS1b_mp4\00003.wav,Charlie_Day/RLrwS1b_mp4,78.3,86.6,Charlie_Day,dev,trn,id10144
id10144\RLrwS1b_mp4\00006.wav,Charlie_Day/RLrwS1b_mp4,135.9,142.3,Charlie_Day,dev,trn,id10144
id10144\RLrwS1b_mp4\00007.wav,Charlie_Day/RLrwS1b_mp4,143.0,150.2,Charlie_Day,dev,trn,id10144
id10144\RLrwS1b_mp4\00009.wav,Charlie_Day/RLrwS1b_mp4,191.2,197.9,Charlie_Day,dev,trn,id10144
id10144\RWLa_-Z0KN4\00001.wav,Charlie_Day/RWLa_-Z0KN4,159.9,168.5,Charlie_Day,dev,dev,id10144
id10144\SrpBcop7aFU\00001.wav,Charlie_Day/SrpBcop7aFU,15.1,24.6,Charlie_Day,dev,trn,id10144
id10144\SrpBcop7aFU\00002.wav,Charlie_Day/SrpBcop7aFU,35.0,41.6,Charlie_Day,dev,trn,id10144
id10144\SrpBcop7aFU\00004.wav,Charlie_Day/SrpBcop7aFU,52.5,62.0,Charlie_Day,dev,trn,id10144
id10144\SrpBcop7aFU\00005.wav,Charlie_Day/SrpBcop7aFU,63.8,72.2,Charlie_Day,dev,trn,id10144
id10144\SrpBcop7aFU\00007.wav,Charlie_Day/SrpBcop7aFU,99.3,105.4,Charlie_Day,dev,trn,id10144
id10144\XAYEGgU27jQ\00001.wav,Charlie_Day/XAYEGgU27jQ,25.8,31.8,Charlie_Day,dev,trn,id10144
id10144\XAYEGgU27jQ\00005.wav,Charlie_Day/XAYEGgU27jQ,162.8,172.3,Charlie_Day,dev,trn,id10144
id10144\XAYEGgU27jQ\00006.wav,Charlie_Day/XAYEGgU27jQ,236.2,243.0,Charlie_Day,dev,trn,id10144
id10144\XyXHs83ZnYI\00002.wav,Charlie_Day/XyXHs83ZnYI,52.4,60.0,Charlie_Day,dev,trn,id10144
id10144\XyXHs83ZnYI\00004.wav,Charlie_Day/XyXHs83ZnYI,108.7,117.0,Charlie_Day,dev,trn,id10144
id10144\gGYBZAvaf8c\00002.wav,Charlie_Day/gGYBZAvaf8c,1334.0,1342.0,Charlie_Day,dev,tst,id10144
id10144\hMziHjQzJMs\00003.wav,Charlie_Day/hMziHjQzJMs,185.8,193.9,Charlie_Day,dev,trn,id10144
id10144\hMziHjQzJMs\00004.wav,Charlie_Day/hMziHjQzJMs,213.3,220.2,Charlie_Day,dev,trn,id10144
id10144\l1O0e0Je9Hc\00002.wav,Charlie_Day/l1O0e0Je9Hc,42.6,49.1,Charlie_Day,dev,trn,id10144
id10144\l1O0e0Je9Hc\00004.wav,Charlie_Day/l1O0e0Je9Hc,62.7,68.8,Charlie_Day,dev,trn,id10144
id10144\l1O0e0Je9Hc\00005.wav,Charlie_Day/l1O0e0Je9Hc,93.1,102.9,Charlie_Day,dev,trn,id10144
id10144\lRVeUceR3Z4\00004.wav,Charlie_Day/lRVeUceR3Z4,124.5,134.2,Charlie_Day,dev,trn,id10144
id10144\lRVeUceR3Z4\00006.wav,Charlie_Day/lRVeUceR3Z4,143.5,151.2,Charlie_Day,dev,trn,id10144
id10144\lRVeUceR3Z4\00008.wav,Charlie_Day/lRVeUceR3Z4,170.8,178.4,Charlie_Day,dev,trn,id10144
id10144\lRVeUceR3Z4\00009.wav,Charlie_Day/lRVeUceR3Z4,183.3,191.1,Charlie_Day,dev,trn,id10144
id10144\lRVeUceR3Z4\00012.wav,Charlie_Day/lRVeUceR3Z4,248.3,257.4,Charlie_Day,dev,trn,id10144
id10144\ucX6t9UhZlA\00003.wav,Charlie_Day/ucX6t9UhZlA,58.8,66.0,Charlie_Day,dev,trn,id10144
id10144\ucX6t9UhZlA\00005.wav,Charlie_Day/ucX6t9UhZlA,77.0,83.2,Charlie_Day,dev,trn,id10144
id10144\voR1tQyvqU4\00003.wav,Charlie_Day/voR1tQyvqU4,77.2,84.8,Charlie_Day,dev,trn,id10144
id10144\voR1tQyvqU4\00005.wav,Charlie_Day/voR1tQyvqU4,178.6,188.0,Charlie_Day,dev,trn,id10144
id10148\42fq3-MegVQ\00002.wav,Cher/42fq3-MegVQ,29.6,39.2,Cher,dev,dev,id10148
id10148\42fq3-MegVQ\00003.wav,Cher/42fq3-MegVQ,55.6,62.3,Cher,dev,dev,id10148
id10148\42fq3-MegVQ\00005.wav,Cher/42fq3-MegVQ,89.6,95.6,Cher,dev,dev,id10148
id10148\5YHiMKbxRlU\00003.wav,Cher/5YHiMKbxRlU,641.5,647.8,Cher,dev,trn,id10148
id10148\BjiVFM7H3FA\00004.wav,Cher/BjiVFM7H3FA,73.6,82.8,Cher,dev,trn,id10148
id10148\BjiVFM7H3FA\00010.wav,Cher/BjiVFM7H3FA,249.7,258.0,Cher,dev,trn,id10148
id10148\IXrZP_6JUdA\00012.wav,Cher/IXrZP_6JUdA,977.9,984.3,Cher,dev,trn,id10148
id10148\IXrZP_6JUdA\00013.wav,Cher/IXrZP_6JUdA,1021.2,1030.8,Cher,dev,trn,id10148
id10148\IXrZP_6JUdA\00016.wav,Cher/IXrZP_6JUdA,1052.9,1061.2,Cher,dev,trn,id10148
id10148\IXrZP_6JUdA\00017.wav,Cher/IXrZP_6JUdA,1103.7,1111.1,Cher,dev,trn,id10148
id10148\NJMXJX1VGx0\00001.wav,Cher/NJMXJX1VGx0,67.4,76.5,Cher,dev,trn,id10148
id10148\OhoJdaprOLU\00002.wav,Cher/OhoJdaprOLU,445.2,453.1,Cher,dev,tst,id10148
id10148\Op2svAEIJ-0\00001.wav,Cher/Op2svAEIJ-0,243.0,250.6,Cher,dev,trn,id10148
id10148\Op2svAEIJ-0\00003.wav,Cher/Op2svAEIJ-0,455.0,462.0,Cher,dev,trn,id10148
id10148\Op2svAEIJ-0\00005.wav,Cher/Op2svAEIJ-0,527.6,533.6,Cher,dev,trn,id10148
id10148\Op2svAEIJ-0\00007.wav,Cher/Op2svAEIJ-0,931.6,940.7,Cher,dev,trn,id10148
id10148\Prpwys8F4-8\00001.wav,Cher/Prpwys8F4-8,44.6,52.4,Cher,dev,trn,id10148
id10148\Q-NxF4Tel6A\00004.wav,Cher/Q-NxF4Tel6A,46.0,52.0,Cher,dev,trn,id10148
id10148\Q-NxF4Tel6A\00006.wav,Cher/Q-NxF4Tel6A,63.7,70.4,Cher,dev,trn,id10148
id10148\Q-NxF4Tel6A\00009.wav,Cher/Q-NxF4Tel6A,108.0,115.7,Cher,dev,trn,id10148
id10148\Q-NxF4Tel6A\00011.wav,Cher/Q-NxF4Tel6A,163.2,169.7,Cher,dev,trn,id10148
id10148\Q-NxF4Tel6A\00012.wav,Cher/Q-NxF4Tel6A,271.0,279.0,Cher,dev,trn,id10148
id10148\Q-NxF4Tel6A\00014.wav,Cher/Q-NxF4Tel6A,313.4,319.4,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00001.wav,Cher/ROV--v_ZoDE,103.5,111.1,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00002.wav,Cher/ROV--v_ZoDE,119.6,128.0,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00003.wav,Cher/ROV--v_ZoDE,132.9,139.2,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00006.wav,Cher/ROV--v_ZoDE,231.5,238.4,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00007.wav,Cher/ROV--v_ZoDE,349.0,356.5,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00012.wav,Cher/ROV--v_ZoDE,581.5,589.0,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00018.wav,Cher/ROV--v_ZoDE,812.3,822.3,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00019.wav,Cher/ROV--v_ZoDE,822.5,831.6,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00021.wav,Cher/ROV--v_ZoDE,986.8,992.8,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00022.wav,Cher/ROV--v_ZoDE,996.6,1002.7,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00023.wav,Cher/ROV--v_ZoDE,1011.2,1018.8,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00026.wav,Cher/ROV--v_ZoDE,1092.3,1100.8,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00029.wav,Cher/ROV--v_ZoDE,1225.2,1231.9,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00030.wav,Cher/ROV--v_ZoDE,1279.2,1286.3,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00032.wav,Cher/ROV--v_ZoDE,1304.2,1310.3,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00033.wav,Cher/ROV--v_ZoDE,1317.2,1324.7,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00036.wav,Cher/ROV--v_ZoDE,1349.4,1356.6,Cher,dev,trn,id10148
id10148\ROV--v_ZoDE\00038.wav,Cher/ROV--v_ZoDE,1381.5,1391.0,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00006.wav,Cher/St7LYcFgis8,642.5,649.2,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00008.wav,Cher/St7LYcFgis8,672.2,681.0,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00009.wav,Cher/St7LYcFgis8,751.0,758.2,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00010.wav,Cher/St7LYcFgis8,758.7,765.8,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00021.wav,Cher/St7LYcFgis8,1685.9,1692.7,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00024.wav,Cher/St7LYcFgis8,1858.1,1867.1,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00025.wav,Cher/St7LYcFgis8,1868.2,1874.5,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00026.wav,Cher/St7LYcFgis8,1905.8,1912.8,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00029.wav,Cher/St7LYcFgis8,1990.0,1998.6,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00030.wav,Cher/St7LYcFgis8,2004.3,2012.8,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00040.wav,Cher/St7LYcFgis8,2275.3,2282.4,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00042.wav,Cher/St7LYcFgis8,2306.3,2313.9,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00049.wav,Cher/St7LYcFgis8,2570.8,2576.8,Cher,dev,trn,id10148
id10148\St7LYcFgis8\00050.wav,Cher/St7LYcFgis8,2578.1,2588.0,Cher,dev,trn,id10148
id10148\UUcLJLMw8u4\00001.wav,Cher/UUcLJLMw8u4,189.9,198.5,Cher,dev,trn,id10148
id10148\UUcLJLMw8u4\00003.wav,Cher/UUcLJLMw8u4,332.2,340.1,Cher,dev,trn,id10148
id10148\UUcLJLMw8u4\00005.wav,Cher/UUcLJLMw8u4,456.6,463.0,Cher,dev,trn,id10148
id10148\UUcLJLMw8u4\00007.wav,Cher/UUcLJLMw8u4,649.2,655.5,Cher,dev,trn,id10148
id10148\UUcLJLMw8u4\00009.wav,Cher/UUcLJLMw8u4,675.2,685.2,Cher,dev,trn,id10148
id10148\UUcLJLMw8u4\00012.wav,Cher/UUcLJLMw8u4,1154.7,1164.0,Cher,dev,trn,id10148
id10148\UUcLJLMw8u4\00014.wav,Cher/UUcLJLMw8u4,1332.2,1339.6,Cher,dev,trn,id10148
id10148\V6mz8TBA9wo\00001.wav,Cher/V6mz8TBA9wo,138.0,144.1,Cher,dev,trn,id10148
id10148\VyURAUoEMzc\00002.wav,Cher/VyURAUoEMzc,95.6,102.0,Cher,dev,trn,id10148
id10148\XdEDfdNzCdY\00001.wav,Cher/XdEDfdNzCdY,41.4,50.0,Cher,dev,trn,id10148
id10148\XdEDfdNzCdY\00002.wav,Cher/XdEDfdNzCdY,53.0,60.3,Cher,dev,trn,id10148
id10148\XdEDfdNzCdY\00003.wav,Cher/XdEDfdNzCdY,72.2,81.3,Cher,dev,trn,id10148
id10148\XdEDfdNzCdY\00005.wav,Cher/XdEDfdNzCdY,95.8,105.0,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00001.wav,Cher/ZYSjkfQpMRg,80.2,88.6,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00003.wav,Cher/ZYSjkfQpMRg,101.8,108.7,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00014.wav,Cher/ZYSjkfQpMRg,459.5,467.9,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00019.wav,Cher/ZYSjkfQpMRg,598.7,606.7,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00020.wav,Cher/ZYSjkfQpMRg,598.7,606.8,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00022.wav,Cher/ZYSjkfQpMRg,658.6,666.7,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00028.wav,Cher/ZYSjkfQpMRg,995.0,1002.8,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00030.wav,Cher/ZYSjkfQpMRg,1070.7,1077.7,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00031.wav,Cher/ZYSjkfQpMRg,1117.6,1125.0,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00035.wav,Cher/ZYSjkfQpMRg,1205.2,1212.4,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00037.wav,Cher/ZYSjkfQpMRg,1245.1,1254.0,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00043.wav,Cher/ZYSjkfQpMRg,1346.0,1354.6,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00044.wav,Cher/ZYSjkfQpMRg,1356.4,1364.4,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00045.wav,Cher/ZYSjkfQpMRg,1354.6,1364.5,Cher,dev,trn,id10148
id10148\ZYSjkfQpMRg\00048.wav,Cher/ZYSjkfQpMRg,1495.4,1501.4,Cher,dev,trn,id10148
id10148\g7M3Kyl8sk4\00002.wav,Cher/g7M3Kyl8sk4,105.4,111.8,Cher,dev,trn,id10148
id10148\g7M3Kyl8sk4\00004.wav,Cher/g7M3Kyl8sk4,293.6,301.1,Cher,dev,trn,id10148
