segment,uri,start,end,speaker,verification,identification
id10343\NQxx1WJcaE8\00012.wav,Gloria_Steinem/NQxx1WJcaE8,291.0,297.4,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00017.wav,Gloria_Steinem/NQxx1WJcaE8,361.1,367.2,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00018.wav,Gloria_Steinem/NQxx1WJcaE8,389.9,395.9,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00020.wav,Gloria_Steinem/NQxx1WJcaE8,439.3,449.6,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00021.wav,Gloria_Steinem/NQxx1WJcaE8,458.9,465.8,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00023.wav,Gloria_Steinem/NQxx1WJcaE8,478.9,485.9,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00024.wav,Gloria_Steinem/NQxx1WJcaE8,486.0,492.3,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00025.wav,Gloria_Steinem/NQxx1WJcaE8,514.0,522.3,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00027.wav,Gloria_Steinem/NQxx1WJcaE8,529.0,541.7,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00029.wav,Gloria_Steinem/NQxx1WJcaE8,574.8,583.2,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00030.wav,Gloria_Steinem/NQxx1WJcaE8,592.2,602.5,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00032.wav,Gloria_Steinem/NQxx1WJcaE8,630.6,640.6,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00034.wav,Gloria_Steinem/NQxx1WJcaE8,669.0,680.9,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00035.wav,Gloria_Steinem/NQxx1WJcaE8,682.9,689.7,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00036.wav,Gloria_Steinem/NQxx1WJcaE8,733.6,739.6,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00040.wav,Gloria_Steinem/NQxx1WJcaE8,847.1,854.6,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00041.wav,Gloria_Steinem/NQxx1WJcaE8,862.6,872.8,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00044.wav,Gloria_Steinem/NQxx1WJcaE8,933.8,940.2,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00046.wav,Gloria_Steinem/NQxx1WJcaE8,952.6,960.2,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00048.wav,Gloria_Steinem/NQxx1WJcaE8,1000.1,1006.6,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00049.wav,Gloria_Steinem/NQxx1WJcaE8,1013.0,1019.9,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00059.wav,Gloria_Steinem/NQxx1WJcaE8,1339.6,1353.6,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00062.wav,Gloria_Steinem/NQxx1WJcaE8,1408.8,1414.8,Gloria_Steinem,dev,trn
id10343\NQxx1WJcaE8\00065.wav,Gloria_Steinem/NQxx1WJcaE8,1518.8,1530.0,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00002.wav,Gloria_Steinem/TFIZ9vWg6EE,14.4,25.6,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00003.wav,Gloria_Steinem/TFIZ9vWg6EE,62.8,68.8,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00004.wav,Gloria_Steinem/TFIZ9vWg6EE,94.9,101.4,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00005.wav,Gloria_Steinem/TFIZ9vWg6EE,116.0,122.4,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00006.wav,Gloria_Steinem/TFIZ9vWg6EE,139.1,148.5,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00009.wav,Gloria_Steinem/TFIZ9vWg6EE,174.2,182.2,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00011.wav,Gloria_Steinem/TFIZ9vWg6EE,247.0,254.3,Gloria_Steinem,dev,trn
id10343\TFIZ9vWg6EE\00012.wav,Gloria_Steinem/TFIZ9vWg6EE,259.8,266.0,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00005.wav,Gloria_Steinem/TmFxFmrcngk,210.8,217.0,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00006.wav,Gloria_Steinem/TmFxFmrcngk,220.8,232.2,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00011.wav,Gloria_Steinem/TmFxFmrcngk,361.4,367.4,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00014.wav,Gloria_Steinem/TmFxFmrcngk,417.6,424.4,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00015.wav,Gloria_Steinem/TmFxFmrcngk,429.4,441.1,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00018.wav,Gloria_Steinem/TmFxFmrcngk,532.0,538.6,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00019.wav,Gloria_Steinem/TmFxFmrcngk,553.6,561.8,Gloria_Steinem,dev,trn
id10343\TmFxFmrcngk\00023.wav,Gloria_Steinem/TmFxFmrcngk,651.5,657.7,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00001.wav,Gloria_Steinem/VHJa1y8stE0,86.0,93.5,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00003.wav,Gloria_Steinem/VHJa1y8stE0,101.2,107.9,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00005.wav,Gloria_Steinem/VHJa1y8stE0,136.4,167.1,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00006.wav,Gloria_Steinem/VHJa1y8stE0,206.7,215.1,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00007.wav,Gloria_Steinem/VHJa1y8stE0,221.4,228.4,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00011.wav,Gloria_Steinem/VHJa1y8stE0,319.0,325.0,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00012.wav,Gloria_Steinem/VHJa1y8stE0,326.8,334.6,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00014.wav,Gloria_Steinem/VHJa1y8stE0,387.0,394.8,Gloria_Steinem,dev,trn
id10343\VHJa1y8stE0\00017.wav,Gloria_Steinem/VHJa1y8stE0,413.8,429.3,Gloria_Steinem,dev,trn
id10343\WcAnh00sWKs\00002.wav,Gloria_Steinem/WcAnh00sWKs,104.3,110.8,Gloria_Steinem,dev,dev
id10343\WcAnh00sWKs\00003.wav,Gloria_Steinem/WcAnh00sWKs,111.4,118.7,Gloria_Steinem,dev,dev
id10343\WcAnh00sWKs\00007.wav,Gloria_Steinem/WcAnh00sWKs,195.5,202.1,Gloria_Steinem,dev,dev
id10343\Wy8sFgdylRc\00002.wav,Gloria_Steinem/Wy8sFgdylRc,23.2,32.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00007.wav,Gloria_Steinem/Wy8sFgdylRc,74.2,81.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00008.wav,Gloria_Steinem/Wy8sFgdylRc,104.9,112.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00009.wav,Gloria_Steinem/Wy8sFgdylRc,119.4,126.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00012.wav,Gloria_Steinem/Wy8sFgdylRc,171.4,182.1,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00013.wav,Gloria_Steinem/Wy8sFgdylRc,185.5,192.5,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00015.wav,Gloria_Steinem/Wy8sFgdylRc,307.4,313.9,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00017.wav,Gloria_Steinem/Wy8sFgdylRc,333.0,339.1,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00020.wav,Gloria_Steinem/Wy8sFgdylRc,415.8,423.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00021.wav,Gloria_Steinem/Wy8sFgdylRc,428.2,444.1,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00024.wav,Gloria_Steinem/Wy8sFgdylRc,512.9,520.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00025.wav,Gloria_Steinem/Wy8sFgdylRc,525.0,531.7,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00026.wav,Gloria_Steinem/Wy8sFgdylRc,536.5,550.9,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00027.wav,Gloria_Steinem/Wy8sFgdylRc,553.1,567.3,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00028.wav,Gloria_Steinem/Wy8sFgdylRc,568.2,574.4,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00030.wav,Gloria_Steinem/Wy8sFgdylRc,671.1,687.4,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00033.wav,Gloria_Steinem/Wy8sFgdylRc,707.0,717.3,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00035.wav,Gloria_Steinem/Wy8sFgdylRc,746.5,755.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00036.wav,Gloria_Steinem/Wy8sFgdylRc,757.8,770.3,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00037.wav,Gloria_Steinem/Wy8sFgdylRc,774.8,785.5,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00041.wav,Gloria_Steinem/Wy8sFgdylRc,837.6,843.7,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00043.wav,Gloria_Steinem/Wy8sFgdylRc,890.9,897.4,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00045.wav,Gloria_Steinem/Wy8sFgdylRc,950.6,962.5,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00048.wav,Gloria_Steinem/Wy8sFgdylRc,992.7,1002.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00049.wav,Gloria_Steinem/Wy8sFgdylRc,1024.8,1031.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00052.wav,Gloria_Steinem/Wy8sFgdylRc,1101.4,1112.4,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00054.wav,Gloria_Steinem/Wy8sFgdylRc,1141.7,1148.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00056.wav,Gloria_Steinem/Wy8sFgdylRc,1154.5,1169.7,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00057.wav,Gloria_Steinem/Wy8sFgdylRc,1176.4,1183.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00058.wav,Gloria_Steinem/Wy8sFgdylRc,1185.2,1194.3,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00060.wav,Gloria_Steinem/Wy8sFgdylRc,1223.4,1232.5,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00061.wav,Gloria_Steinem/Wy8sFgdylRc,1389.9,1407.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00063.wav,Gloria_Steinem/Wy8sFgdylRc,1417.2,1426.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00064.wav,Gloria_Steinem/Wy8sFgdylRc,1444.4,1461.1,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00065.wav,Gloria_Steinem/Wy8sFgdylRc,1461.6,1467.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00066.wav,Gloria_Steinem/Wy8sFgdylRc,1474.9,1483.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00070.wav,Gloria_Steinem/Wy8sFgdylRc,1531.3,1538.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00071.wav,Gloria_Steinem/Wy8sFgdylRc,1540.0,1547.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00073.wav,Gloria_Steinem/Wy8sFgdylRc,1618.7,1632.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00074.wav,Gloria_Steinem/Wy8sFgdylRc,1634.8,1652.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00075.wav,Gloria_Steinem/Wy8sFgdylRc,1653.6,1675.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00076.wav,Gloria_Steinem/Wy8sFgdylRc,1676.2,1687.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00077.wav,Gloria_Steinem/Wy8sFgdylRc,1700.2,1711.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00078.wav,Gloria_Steinem/Wy8sFgdylRc,1719.5,1736.4,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00079.wav,Gloria_Steinem/Wy8sFgdylRc,1736.8,1742.9,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00080.wav,Gloria_Steinem/Wy8sFgdylRc,1745.3,1751.7,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00082.wav,Gloria_Steinem/Wy8sFgdylRc,1808.2,1815.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00083.wav,Gloria_Steinem/Wy8sFgdylRc,1817.9,1824.0,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00084.wav,Gloria_Steinem/Wy8sFgdylRc,1852.4,1864.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00085.wav,Gloria_Steinem/Wy8sFgdylRc,1865.4,1873.1,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00086.wav,Gloria_Steinem/Wy8sFgdylRc,1873.6,1880.6,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00088.wav,Gloria_Steinem/Wy8sFgdylRc,1890.7,1899.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00089.wav,Gloria_Steinem/Wy8sFgdylRc,1903.2,1912.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00091.wav,Gloria_Steinem/Wy8sFgdylRc,1950.2,1972.7,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00094.wav,Gloria_Steinem/Wy8sFgdylRc,1996.5,2003.9,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00098.wav,Gloria_Steinem/Wy8sFgdylRc,2156.3,2162.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00102.wav,Gloria_Steinem/Wy8sFgdylRc,2295.5,2304.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00104.wav,Gloria_Steinem/Wy8sFgdylRc,2382.7,2389.4,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00108.wav,Gloria_Steinem/Wy8sFgdylRc,2458.3,2467.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00110.wav,Gloria_Steinem/Wy8sFgdylRc,2482.5,2493.3,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00111.wav,Gloria_Steinem/Wy8sFgdylRc,2494.1,2504.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00112.wav,Gloria_Steinem/Wy8sFgdylRc,2509.0,2518.5,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00113.wav,Gloria_Steinem/Wy8sFgdylRc,2646.3,2656.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00116.wav,Gloria_Steinem/Wy8sFgdylRc,2697.4,2704.4,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00121.wav,Gloria_Steinem/Wy8sFgdylRc,2805.8,2813.3,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00123.wav,Gloria_Steinem/Wy8sFgdylRc,2825.7,2836.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00126.wav,Gloria_Steinem/Wy8sFgdylRc,2871.4,2891.9,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00128.wav,Gloria_Steinem/Wy8sFgdylRc,2974.4,2980.8,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00130.wav,Gloria_Steinem/Wy8sFgdylRc,3021.6,3028.5,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00131.wav,Gloria_Steinem/Wy8sFgdylRc,3040.1,3055.1,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00132.wav,Gloria_Steinem/Wy8sFgdylRc,3056.2,3062.2,Gloria_Steinem,dev,trn
id10343\Wy8sFgdylRc\00133.wav,Gloria_Steinem/Wy8sFgdylRc,3084.2,3093.1,Gloria_Steinem,dev,trn
id10343\fgM5073sfx8\00002.wav,Gloria_Steinem/fgM5073sfx8,937.0,945.5,Gloria_Steinem,dev,trn
id10343\fgM5073sfx8\00003.wav,Gloria_Steinem/fgM5073sfx8,1365.5,1372.0,Gloria_Steinem,dev,trn
id10343\fvDz-WCUv20\00002.wav,Gloria_Steinem/fvDz-WCUv20,30.0,41.6,Gloria_Steinem,dev,tst
id10343\fvDz-WCUv20\00003.wav,Gloria_Steinem/fvDz-WCUv20,75.1,81.6,Gloria_Steinem,dev,tst
id10343\fvDz-WCUv20\00007.wav,Gloria_Steinem/fvDz-WCUv20,109.5,127.4,Gloria_Steinem,dev,tst
id10343\kxR0IoG6oKk\00003.wav,Gloria_Steinem/kxR0IoG6oKk,22.4,31.9,Gloria_Steinem,dev,trn
id10343\kxR0IoG6oKk\00004.wav,Gloria_Steinem/kxR0IoG6oKk,33.6,42.1,Gloria_Steinem,dev,trn
id10343\kxR0IoG6oKk\00006.wav,Gloria_Steinem/kxR0IoG6oKk,66.4,74.4,Gloria_Steinem,dev,trn
id10343\kxR0IoG6oKk\00007.wav,Gloria_Steinem/kxR0IoG6oKk,76.8,90.1,Gloria_Steinem,dev,trn
id10343\kxR0IoG6oKk\00008.wav,Gloria_Steinem/kxR0IoG6oKk,90.6,99.0,Gloria_Steinem,dev,trn
id10343\nQZLZ8uoddE\00001.wav,Gloria_Steinem/nQZLZ8uoddE,256.0,266.5,Gloria_Steinem,dev,trn
id10343\nQZLZ8uoddE\00003.wav,Gloria_Steinem/nQZLZ8uoddE,345.0,351.4,Gloria_Steinem,dev,trn
id10343\nQZLZ8uoddE\00008.wav,Gloria_Steinem/nQZLZ8uoddE,445.8,455.3,Gloria_Steinem,dev,trn
id10343\nQZLZ8uoddE\00009.wav,Gloria_Steinem/nQZLZ8uoddE,481.6,488.2,Gloria_Steinem,dev,trn
id10343\nQZLZ8uoddE\00010.wav,Gloria_Steinem/nQZLZ8uoddE,639.1,653.3,Gloria_Steinem,dev,trn
id10343\nQZLZ8uoddE\00013.wav,Gloria_Steinem/nQZLZ8uoddE,891.7,899.0,Gloria_Steinem,dev,trn
id10343\pCDWKHjQjso\00001.wav,Gloria_Steinem/pCDWKHjQjso,4.4,10.5,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00001.wav,Gloria_Steinem/yBAUUw9ovKw,61.9,68.0,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00002.wav,Gloria_Steinem/yBAUUw9ovKw,90.2,96.8,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00003.wav,Gloria_Steinem/yBAUUw9ovKw,102.8,116.0,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00005.wav,Gloria_Steinem/yBAUUw9ovKw,126.4,132.8,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00006.wav,Gloria_Steinem/yBAUUw9ovKw,133.2,140.5,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00007.wav,Gloria_Steinem/yBAUUw9ovKw,164.9,173.9,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00008.wav,Gloria_Steinem/yBAUUw9ovKw,177.1,186.4,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00010.wav,Gloria_Steinem/yBAUUw9ovKw,217.5,225.9,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00011.wav,Gloria_Steinem/yBAUUw9ovKw,265.7,271.8,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00012.wav,Gloria_Steinem/yBAUUw9ovKw,273.9,280.1,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00013.wav,Gloria_Steinem/yBAUUw9ovKw,280.2,291.5,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00015.wav,Gloria_Steinem/yBAUUw9ovKw,312.5,331.2,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00018.wav,Gloria_Steinem/yBAUUw9ovKw,450.0,457.8,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00019.wav,Gloria_Steinem/yBAUUw9ovKw,464.3,470.8,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00020.wav,Gloria_Steinem/yBAUUw9ovKw,477.2,487.2,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00021.wav,Gloria_Steinem/yBAUUw9ovKw,499.9,506.5,Gloria_Steinem,dev,trn
id10343\yBAUUw9ovKw\00022.wav,Gloria_Steinem/yBAUUw9ovKw,506.8,516.6,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00001.wav,Gloria_Steinem/yJ5DFQQbOZU,97.3,110.2,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00005.wav,Gloria_Steinem/yJ5DFQQbOZU,271.0,277.0,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00009.wav,Gloria_Steinem/yJ5DFQQbOZU,496.1,502.9,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00010.wav,Gloria_Steinem/yJ5DFQQbOZU,503.2,509.3,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00011.wav,Gloria_Steinem/yJ5DFQQbOZU,515.8,522.7,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00012.wav,Gloria_Steinem/yJ5DFQQbOZU,569.0,585.2,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00014.wav,Gloria_Steinem/yJ5DFQQbOZU,691.6,698.0,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00017.wav,Gloria_Steinem/yJ5DFQQbOZU,754.8,763.0,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00018.wav,Gloria_Steinem/yJ5DFQQbOZU,766.5,772.9,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00019.wav,Gloria_Steinem/yJ5DFQQbOZU,773.8,780.4,Gloria_Steinem,dev,trn
id10343\yJ5DFQQbOZU\00021.wav,Gloria_Steinem/yJ5DFQQbOZU,794.9,802.4,Gloria_Steinem,dev,trn
id10352\0Hk7nOAQz-A\00002.wav,Greta_Gerwig/0Hk7nOAQz-A,43.4,97.2,Greta_Gerwig,dev,trn
id10352\0Hk7nOAQz-A\00003.wav,Greta_Gerwig/0Hk7nOAQz-A,101.4,124.0,Greta_Gerwig,dev,trn
id10352\0Hk7nOAQz-A\00004.wav,Greta_Gerwig/0Hk7nOAQz-A,124.8,133.2,Greta_Gerwig,dev,trn
id10352\0Hk7nOAQz-A\00005.wav,Greta_Gerwig/0Hk7nOAQz-A,149.9,156.0,Greta_Gerwig,dev,trn
id10352\0Hk7nOAQz-A\00007.wav,Greta_Gerwig/0Hk7nOAQz-A,165.4,171.4,Greta_Gerwig,dev,trn
id10352\0Hk7nOAQz-A\00008.wav,Greta_Gerwig/0Hk7nOAQz-A,177.1,188.6,Greta_Gerwig,dev,trn
id10352\0Hk7nOAQz-A\00013.wav,Greta_Gerwig/0Hk7nOAQz-A,257.2,264.8,Greta_Gerwig,dev,trn
id10352\2DMpFEg3LEw\00002.wav,Greta_Gerwig/2DMpFEg3LEw,518.0,524.8,Greta_Gerwig,dev,trn
id10352\2DMpFEg3LEw\00004.wav,Greta_Gerwig/2DMpFEg3LEw,728.4,735.4,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00001.wav,Greta_Gerwig/2XldzP7L294,26.8,33.0,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00003.wav,Greta_Gerwig/2XldzP7L294,47.9,54.4,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00004.wav,Greta_Gerwig/2XldzP7L294,58.8,66.2,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00005.wav,Greta_Gerwig/2XldzP7L294,69.3,79.8,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00006.wav,Greta_Gerwig/2XldzP7L294,92.2,103.5,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00007.wav,Greta_Gerwig/2XldzP7L294,111.2,122.2,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00008.wav,Greta_Gerwig/2XldzP7L294,123.5,137.1,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00010.wav,Greta_Gerwig/2XldzP7L294,145.2,152.5,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00011.wav,Greta_Gerwig/2XldzP7L294,164.0,187.0,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00012.wav,Greta_Gerwig/2XldzP7L294,190.7,202.2,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00015.wav,Greta_Gerwig/2XldzP7L294,231.8,241.9,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00016.wav,Greta_Gerwig/2XldzP7L294,245.6,253.3,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00017.wav,Greta_Gerwig/2XldzP7L294,254.3,261.1,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00019.wav,Greta_Gerwig/2XldzP7L294,265.9,273.3,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00022.wav,Greta_Gerwig/2XldzP7L294,295.6,303.8,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00024.wav,Greta_Gerwig/2XldzP7L294,348.9,383.0,Greta_Gerwig,dev,trn
id10352\2XldzP7L294\00025.wav,Greta_Gerwig/2XldzP7L294,398.9,413.0,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00001.wav,Greta_Gerwig/47enE06uMLU,166.8,176.5,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00002.wav,Greta_Gerwig/47enE06uMLU,193.6,200.2,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00005.wav,Greta_Gerwig/47enE06uMLU,238.3,253.6,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00007.wav,Greta_Gerwig/47enE06uMLU,355.3,375.4,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00008.wav,Greta_Gerwig/47enE06uMLU,387.4,395.8,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00011.wav,Greta_Gerwig/47enE06uMLU,426.8,434.2,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00012.wav,Greta_Gerwig/47enE06uMLU,435.0,441.2,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00013.wav,Greta_Gerwig/47enE06uMLU,449.8,463.1,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00014.wav,Greta_Gerwig/47enE06uMLU,469.3,485.0,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00018.wav,Greta_Gerwig/47enE06uMLU,883.5,893.2,Greta_Gerwig,dev,trn
id10352\47enE06uMLU\00020.wav,Greta_Gerwig/47enE06uMLU,899.8,912.3,Greta_Gerwig,dev,trn
