segment,uri,start,end,speaker,verification,identification
id10936\ihcQXmBBT5w\00002.wav,Peter_Jacobson/ihcQXmBBT5w,42.2,48.4,Peter_Jacobson,dev,trn
id10937\UlrmRKDIdTc\00009.wav,Philip_Glenister/UlrmRKDIdTc,218.5,225.1,Philip_Glenister,dev,trn
id10938\BOt7JgLl62c\00014.wav,Phyllis_Diller/BOt7JgLl62c,170.6,186.2,Phyllis_Diller,dev,trn
id10939\LyipvkobRu4\00001.wav,Pierfrancesco_Favino/LyipvkobRu4,283.0,289.1,Pierfrancesco_Favino,dev,trn
id10940\5fcfPAAUnxg\00023.wav,Pierre_Niney/5fcfPAAUnxg,325.5,333.3,Pierre_Niney,dev,trn
id10941\LOMuDrC-yKw\00003.wav,Pooja_Kumar/LOMuDrC-yKw,86.1,92.2,Pooja_Kumar,dev,trn
id10942\9joTbCx9dzE\00013.wav,Poppy_Montgomery/9joTbCx9dzE,290.0,298.0,Poppy_Montgomery,dev,trn
id10943\7_h0_dHd7_w\00023.wav,Preity_Zinta/7_h0_dHd7_w,765.4,771.7,Preity_Zinta,dev,trn
id10945\4rYUo-ikylc\00006.wav,Quentin_Tarantino/4rYUo-ikylc,325.1,333.6,Quentin_Tarantino,dev,trn
id10946\bHMtGYB65rE\00002.wav,RZA/bHMtGYB65rE,74.0,85.6,RZA,dev,trn
id10947\sIH47kQ0VJg\00008.wav,Rachel_Dratch/sIH47kQ0VJg,205.9,212.0,Rachel_Dratch,dev,trn
id10948\6pi9BYQ3hac\00001.wav,Rachel_McAdams/6pi9BYQ3hac,75.0,90.1,Rachel_McAdams,dev,trn
id10949\yoxp0lEbVVg\00004.wav,Rade_Serbedzija/yoxp0lEbVVg,99.5,106.4,Rade_Serbedzija,dev,trn
id10950\FEc8KhudBQQ\00006.wav,Raini_Rodriguez/FEc8KhudBQQ,156.3,164.6,Raini_Rodriguez,dev,trn
id10951\9xR0d7zEa6Q\00007.wav,Rainn_Wilson/9xR0d7zEa6Q,214.4,221.4,Rainn_Wilson,dev,trn
id10952\T8l_ZwLC-Dk\00001.wav,Ralf_Little/T8l_ZwLC-Dk,13.0,27.4,Ralf_Little,dev,trn
id10953\BvTddcHFWwY\00013.wav,Ralph_Macchio/BvTddcHFWwY,255.1,275.6,Ralph_Macchio,dev,trn
id10954\8J1CnIq9uIo\00023.wav,Rami_Malek/8J1CnIq9uIo,761.9,769.4,Rami_Malek,dev,trn
id10955\BJ-mjwsDrTs\00017.wav,Ranbir_Kapoor/BJ-mjwsDrTs,1202.3,1208.3,Ranbir_Kapoor,dev,trn
id10956\Agg13sg82pk\00008.wav,Randeep_Hooda/Agg13sg82pk,252.0,258.5,Randeep_Hooda,dev,trn
id10957\7kTARbHZHkg\00016.wav,Randolph_Mantooth/7kTARbHZHkg,142.3,155.6,Randolph_Mantooth,dev,trn
id10958\fF5qt1bEgPo\00012.wav,Raoul_Bova/fF5qt1bEgPo,989.4,996.2,Raoul_Bova,dev,trn
id10959\G0YrRFmD7tQ\00005.wav,Ray_Winstone/G0YrRFmD7tQ,1624.1,1632.6,Ray_Winstone,dev,trn
id10960\X5N2f4YMYxo\00002.wav,Reba_McEntire/X5N2f4YMYxo,69.0,78.7,Reba_McEntire,dev,trn
id10961\YMIghR1C0w0\00002.wav,Rebecca_Mader/YMIghR1C0w0,50.4,62.0,Rebecca_Mader,dev,trn
id10962\ObewI1lwtfY\00008.wav,Rebel_Wilson/ObewI1lwtfY,293.8,300.3,Rebel_Wilson,dev,trn
id10963\JRXqAuc9yZk\00007.wav,Reece_Ritchie/JRXqAuc9yZk,183.7,189.8,Reece_Ritchie,dev,trn
id10964\EnvDKuGlPhU\00004.wav,Reggie_Lee/EnvDKuGlPhU,63.1,73.8,Reggie_Lee,dev,trn
id10965\OHDRhzSfICk\00014.wav,Regina_Hall/OHDRhzSfICk,323.4,332.6,Regina_Hall,dev,trn
id10966\NaijZ_-fzso\00004.wav,Reid_Scott/NaijZ_-fzso,127.4,135.8,Reid_Scott,dev,trn
id10967\ciuTCqJkgT0\00018.wav,Rene_Auberjonois/ciuTCqJkgT0,1306.3,1313.6,Rene_Auberjonois,dev,trn
id10968\ShqRO9HIjKw\00002.wav,Retta/ShqRO9HIjKw,94.5,108.5,Retta,dev,trn
id10969\CK0Y8FNi6r8\00005.wav,Rhys_Darby/CK0Y8FNi6r8,419.3,426.6,Rhys_Darby,dev,trn
id10970\SD8tdAWYKy0\00003.wav,Rhys_Ifans/SD8tdAWYKy0,89.6,96.3,Rhys_Ifans,dev,trn
id10971\_P2lfeCH9hE\00001.wav,Richard_Ayoade/_P2lfeCH9hE,3.2,11.7,Richard_Ayoade,dev,trn
id10972\lyozoNsnDtY\00009.wav,Richard_Dean_Anderson/lyozoNsnDtY,394.1,401.4,Richard_Dean_Anderson,dev,trn
id10973\IboXJuLsb_8\00006.wav,Richard_E._Grant/IboXJuLsb_8,56.3,69.7,Richard_E._Grant,dev,trn
id10974\XVGLB2sToBU\00003.wav,Richard_Hammond/XVGLB2sToBU,88.5,101.7,Richard_Hammond,dev,trn
id10975\5FoDnOj2-Is\00001.wav,Richard_Kind/5FoDnOj2-Is,26.0,33.4,Richard_Kind,dev,trn
id10976\FfKvI_HhRmM\00005.wav,Richard_Madden/FfKvI_HhRmM,93.0,100.1,Richard_Madden,dev,trn
id10977\NIyV2QZ9a0M\00014.wav,Ricky_Gervais/NIyV2QZ9a0M,332.0,351.4,Ricky_Gervais,dev,trn
id10978\hdPJiTX7NIU\00001.wav,Rico_Rodriguez/hdPJiTX7NIU,10.4,19.5,Rico_Rodriguez,dev,tst
id10979\BCysBpjRKME\00001.wav,Rik_Mayall/BCysBpjRKME,418.1,424.6,Rik_Mayall,dev,trn
id10981\jCpG_wDhjcM\00001.wav,Rita_Ora/jCpG_wDhjcM,58.7,81.3,Rita_Ora,dev,trn
id10982\7St2zN2-1v4\00019.wav,Riz_Ahmed/7St2zN2-1v4,429.2,437.8,Riz_Ahmed,dev,trn
id10983\K3VF9KATPqc\00018.wav,Rob_Brydon/K3VF9KATPqc,360.9,367.8,Rob_Brydon,dev,trn
id10984\gkVBmH2aEqw\00004.wav,Rob_Corddry/gkVBmH2aEqw,251.1,274.5,Rob_Corddry,dev,trn
id10985\8uxJ3sBk3mQ\00005.wav,Rob_Dyrdek/8uxJ3sBk3mQ,218.2,224.6,Rob_Dyrdek,dev,trn
id10986\6SBGrr4iFp0\00007.wav,Rob_Reiner/6SBGrr4iFp0,165.5,175.9,Rob_Reiner,dev,trn
id10987\KPXnZkVxv5Q\00005.wav,Rob_Riggle/KPXnZkVxv5Q,106.6,121.1,Rob_Riggle,dev,trn
id10988\NWsXYEX4olc\00008.wav,Robbie_Amell/NWsXYEX4olc,234.5,240.8,Robbie_Amell,dev,trn
id10989\OPDvNxKPmmY\00005.wav,Robbie_Kay/OPDvNxKPmmY,35.8,42.0,Robbie_Kay,dev,trn
id10990\Qxm16zbou2g\00001.wav,Robert_Carlyle/Qxm16zbou2g,53.6,62.8,Robert_Carlyle,dev,trn
id10991\IXZKoUzkvc0\00012.wav,Robert_Davi/IXZKoUzkvc0,319.4,325.7,Robert_Davi,dev,trn
id10992\czMQttctreU\00005.wav,Robert_Pattinson/czMQttctreU,220.6,226.8,Robert_Pattinson,dev,trn
id10993\HJXq9nglre4\00008.wav,Robert_Picardo/HJXq9nglre4,180.1,192.8,Robert_Picardo,dev,trn
id10994\8s305d0nSog\00002.wav,Robert_Sheehan/8s305d0nSog,227.6,234.5,Robert_Sheehan,dev,trn
id10995\TKTabvkbbbI\00002.wav,Robert_Vaughn/TKTabvkbbbI,27.5,47.0,Robert_Vaughn,dev,tst
id10996\8vmG3YYbA8I\00018.wav,Roger_Ebert/8vmG3YYbA8I,993.4,1007.8,Roger_Ebert,dev,trn
id10997\6FxcoWmcGzg\00003.wav,Roma_Downey/6FxcoWmcGzg,225.3,237.8,Roma_Downey,dev,trn
id10998\Q-O0MtBvSgw\00009.wav,Romeo_Miller/Q-O0MtBvSgw,186.2,207.8,Romeo_Miller,dev,trn
id10999\G5R2-Hl7YX8\00024.wav,Ron_Jeremy/G5R2-Hl7YX8,345.2,358.5,Ron_Jeremy,dev,trn
id11000\Xf9g2-pCmn8\00004.wav,Ron_Livingston/Xf9g2-pCmn8,86.0,93.6,Ron_Livingston,dev,trn
id11001\p6wKxdg0p9w\00007.wav,Ron_Perlman/p6wKxdg0p9w,185.0,193.8,Ron_Perlman,dev,trn
id11002\Db8iGULisYU\00016.wav,Ronda_Rousey/Db8iGULisYU,380.0,392.6,Ronda_Rousey,dev,trn
id11003\C5WNk_2IC6Y\00005.wav,Rooney_Mara/C5WNk_2IC6Y,133.4,139.6,Rooney_Mara,dev,trn
id11004\Qq_ncaVFAMs\00022.wav,Rory_Kennedy/Qq_ncaVFAMs,652.8,660.6,Rory_Kennedy,dev,trn
id11005\EgmXPVgnxMA\00006.wav,Rose_McIver/EgmXPVgnxMA,426.2,432.6,Rose_McIver,dev,tst
id11007\0VpwYRLTKwM\00018.wav,Rosie_Huntington-Whiteley/0VpwYRLTKwM,664.7,688.3,Rosie_Huntington-Whiteley,dev,trn
id11008\CTsrYU7Neng\00002.wav,Rowan_Atkinson/CTsrYU7Neng,41.3,56.7,Rowan_Atkinson,dev,trn
id11009\YKfYhj3QAdM\00001.wav,Ruby_Dee/YKfYhj3QAdM,5.7,12.7,Ruby_Dee,dev,trn
id11010\TSZjAoMYWS4\00009.wav,Rue_McClanahan/TSZjAoMYWS4,98.4,105.1,Rue_McClanahan,dev,trn
id11012\QVqyGBRMedE\00004.wav,Russell_Tovey/QVqyGBRMedE,600.4,609.5,Russell_Tovey,dev,trn
id11013\MsJbtsQGVII\00001.wav,Ruta_Lee/MsJbtsQGVII,470.8,477.4,Ruta_Lee,dev,trn
id11014\VDJi9gg6RhI\00011.wav,Rutger_Hauer/VDJi9gg6RhI,460.6,467.7,Rutger_Hauer,dev,trn
id11015\akniW_oFIuA\00001.wav,Ruth_Jones/akniW_oFIuA,0.7,7.5,Ruth_Jones,dev,trn
id11016\PYG3kOR_Ee8\00009.wav,Ruth_Wilson/PYG3kOR_Ee8,189.1,199.0,Ruth_Wilson,dev,trn
id11017\DcasTF2p_2k\00003.wav,Ryan_Kwanten/DcasTF2p_2k,121.8,133.4,Ryan_Kwanten,dev,trn
id11018\YiyVxrfUkjY\00011.wav,Ryan_McPartlin/YiyVxrfUkjY,119.8,135.5,Ryan_McPartlin,dev,trn
id11019\7WJ1OCMy1tk\00009.wav,Ryan_Ochoa/7WJ1OCMy1tk,202.0,213.4,Ryan_Ochoa,dev,tst
id11020\Bxa1hEnVty0\00001.wav,Ryan_Phillippe/Bxa1hEnVty0,91.7,102.0,Ryan_Phillippe,dev,trn
id11021\0K2_aMAeo-s\00019.wav,Ryan_Potter/0K2_aMAeo-s,398.0,404.2,Ryan_Potter,dev,trn
id11022\BEtpH-sCXjc\00008.wav,S._Epatha_Merkerson/BEtpH-sCXjc,134.7,141.9,S._Epatha_Merkerson,dev,trn
id11023\ME4IdW_T28c\00013.wav,Sally_Hawkins/ME4IdW_T28c,213.1,223.9,Sally_Hawkins,dev,trn
id11024\DxsRs8NeEIs\00007.wav,Sam_Heughan/DxsRs8NeEIs,133.9,166.2,Sam_Heughan,dev,trn
id11025\d3FnrEnE14w\00011.wav,Sam_Neill/d3FnrEnE14w,437.1,457.4,Sam_Neill,dev,trn
id11026\q67_o3levYY\00004.wav,Sam_Palladio/q67_o3levYY,175.6,183.3,Sam_Palladio,dev,trn
id11027\1rDT7SwheMo\00023.wav,Sam_Raimi/1rDT7SwheMo,642.1,650.2,Sam_Raimi,dev,trn
id11028\FFuf50mjOiA\00005.wav,Sam_Riley/FFuf50mjOiA,132.2,140.8,Sam_Riley,dev,trn
id11029\RPo6qIwm0aI\00010.wav,Sam_Trammell/RPo6qIwm0aI,178.6,185.3,Sam_Trammell,dev,tst
id11030\6XPAvaEeMcI\00016.wav,Sam_Waterston/6XPAvaEeMcI,359.8,372.7,Sam_Waterston,dev,trn
id11031\IXujTKIrUR0\00008.wav,Sam_Worthington/IXujTKIrUR0,142.4,150.2,Sam_Worthington,dev,trn
id11032\4HbK_7xY_Ik\00003.wav,Samantha_Barks/4HbK_7xY_Ik,182.7,203.8,Samantha_Barks,dev,trn
id11033\N9xiuF6d0Rw\00002.wav,Samira_Wiley/N9xiuF6d0Rw,142.1,149.3,Samira_Wiley,dev,trn
id11034\T4_2rqUqtHE\00006.wav,Sammi_Hanratty/T4_2rqUqtHE,167.6,181.7,Sammi_Hanratty,dev,trn
id11035\FuNLD17uSpk\00015.wav,Sammy_Davis_Jr./FuNLD17uSpk,453.4,462.3,Sammy_Davis_Jr.,dev,trn
id11036\Tu2xnbaI3Ds\00002.wav,Samuel_L._Jackson/Tu2xnbaI3Ds,89.7,98.3,Samuel_L._Jackson,dev,trn
id11037\Gs6FfzVH76Y\00002.wav,Sanaa_Lathan/Gs6FfzVH76Y,53.5,63.5,Sanaa_Lathan,dev,trn
id11038\aSthkwiQwM8\00003.wav,Sandra_Bernhard/aSthkwiQwM8,318.7,325.0,Sandra_Bernhard,dev,trn
id11040\bdGw5fQ8XBQ\00012.wav,Santiago_Cabrera/bdGw5fQ8XBQ,330.9,343.1,Santiago_Cabrera,dev,trn
id11041\AsPfaE14ryY\00021.wav,Sara_Gilbert/AsPfaE14ryY,316.2,324.6,Sara_Gilbert,dev,trn
id11042\Beg96w0fPL8\00009.wav,Sara_Ramirez/Beg96w0fPL8,108.0,131.0,Sara_Ramirez,dev,trn
id11043\STRWGiLegRQ\00001.wav,Sarah_Bolger/STRWGiLegRQ,10.2,16.2,Sarah_Bolger,dev,trn
id11044\0rCk4okoIz8\00025.wav,Sarah_Drew/0rCk4okoIz8,411.7,434.2,Sarah_Drew,dev,trn
id11045\HewcG4UqpIU\00004.wav,Sarah_Gadon/HewcG4UqpIU,61.3,72.8,Sarah_Gadon,dev,trn
id11046\7BcUpVPxYs8\00003.wav,Sarah_Hyland/7BcUpVPxYs8,69.0,75.8,Sarah_Hyland,dev,trn
id11047\3p65w1FiMxI\00012.wav,Sarah_Palin/3p65w1FiMxI,326.2,334.3,Sarah_Palin,dev,trn
id11048\P8-Fq-2Atiw\00008.wav,Sarah_Paulson/P8-Fq-2Atiw,131.9,147.8,Sarah_Paulson,dev,trn
id11049\JYCxIu2qigk\00010.wav,Sarah_Wayne_Callies/JYCxIu2qigk,262.5,273.4,Sarah_Wayne_Callies,dev,trn
id11050\TNKmodBLej0\00005.wav,Sasha_Pieterse/TNKmodBLej0,138.8,145.2,Sasha_Pieterse,dev,trn
id11051\J_TurwsR55o\00007.wav,Scott_Bakula/J_TurwsR55o,322.6,330.2,Scott_Bakula,dev,trn
id11052\V_ypE_hVsQM\00001.wav,Scott_Porter/V_ypE_hVsQM,41.9,49.2,Scott_Porter,dev,tst
id11053\2amKRMvXeDg\00002.wav,Scott_Speedman/2amKRMvXeDg,295.8,311.6,Scott_Speedman,dev,trn
id11054\NhjGsmFKvR8\00001.wav,Sean_Bean/NhjGsmFKvR8,58.0,64.0,Sean_Bean,dev,trn
id11055\Eru8cBElQ0k\00001.wav,Sean_Connery/Eru8cBElQ0k,158.1,165.3,Sean_Connery,dev,trn
id11056\XjEV4dc4GNU\00011.wav,Sean_Kanan/XjEV4dc4GNU,438.6,445.5,Sean_Kanan,dev,trn
id11057\8k97dDh42X0\00019.wav,Sean_Maher/8k97dDh42X0,478.7,485.2,Sean_Maher,dev,trn
id11058\NfH1TugoWtc\00001.wav,Sean_Patrick_Flanery/NfH1TugoWtc,0.7,14.1,Sean_Patrick_Flanery,dev,trn
id11059\P_Z5IEJRk4Y\00004.wav,Sean_Pertwee/P_Z5IEJRk4Y,221.2,228.2,Sean_Pertwee,dev,trn
id11060\6WF3hXZJFoo\00020.wav,Seann_William_Scott/6WF3hXZJFoo,337.2,356.0,Seann_William_Scott,dev,trn
id11062\H5I-FSvSH-g\00007.wav,Sela_Ward/H5I-FSvSH-g,74.3,80.7,Sela_Ward,dev,trn
id11063\Ep1gG3R68o4\00012.wav,Selma_Blair/Ep1gG3R68o4,107.9,122.8,Selma_Blair,dev,trn
id11064\EYZaUHNcx_8\00008.wav,Sendhil_Ramamurthy/EYZaUHNcx_8,138.4,174.8,Sendhil_Ramamurthy,dev,trn
id11066\f0vhTBTJgOY\00001.wav,Serinda_Swan/f0vhTBTJgOY,85.4,94.5,Serinda_Swan,dev,trn
id11067\6hY_T3WS6LY\00002.wav,Seth_Green/6hY_T3WS6LY,34.8,45.0,Seth_Green,dev,trn
id11068\7SjQsD9L3Kk\00006.wav,Seth_MacFarlane/7SjQsD9L3Kk,418.2,425.5,Seth_MacFarlane,dev,trn
id11069\LBbZOk8mrio\00010.wav,Seth_Meyers/LBbZOk8mrio,211.7,222.1,Seth_Meyers,dev,trn
id11070\CMW4CMyBTbo\00007.wav,Seth_Rogen/CMW4CMyBTbo,2148.5,2154.5,Seth_Rogen,dev,trn
id11071\BceLH6tkbH0\00004.wav,Shahid_Kapoor/BceLH6tkbH0,163.4,174.5,Shahid_Kapoor,dev,trn
id11072\43hIlP4-GB4\00008.wav,Shailene_Woodley/43hIlP4-GB4,1808.2,1823.7,Shailene_Woodley,dev,trn
id11073\YGaZty9KOGk\00008.wav,Shane_West/YGaZty9KOGk,389.9,396.6,Shane_West,dev,trn
id11074\fmmPijNxpo0\00004.wav,Shannen_Doherty/fmmPijNxpo0,115.7,123.4,Shannen_Doherty,dev,tst
id11075\1NDVkgLU0YQ\00009.wav,Sharlto_Copley/1NDVkgLU0YQ,158.2,172.5,Sharlto_Copley,dev,trn
id11076\86bF4UAieZ0\00003.wav,Sharni_Vinson/86bF4UAieZ0,54.6,64.6,Sharni_Vinson,dev,trn
id11077\8G3_ivIljxQ\00025.wav,Sharon_Gless/8G3_ivIljxQ,496.2,502.3,Sharon_Gless,dev,trn
id11078\Y7hkep4mkX8\00005.wav,Shay_Mitchell/Y7hkep4mkX8,130.8,140.0,Shay_Mitchell,dev,trn
id11080\EdSQFx7gezs\00020.wav,Sheridan_Smith/EdSQFx7gezs,359.4,365.5,Sheridan_Smith,dev,trn
id11081\6wLlVs73vsc\00015.wav,Sherri_Saum/6wLlVs73vsc,301.6,310.1,Sherri_Saum,dev,trn
id11082\Ff4GN89IpTU\00005.wav,Sherri_Shepherd/Ff4GN89IpTU,90.7,100.3,Sherri_Shepherd,dev,trn
id11083\eDauJA9iVes\00001.wav,Sheryl_Lee_Ralph/eDauJA9iVes,73.4,81.4,Sheryl_Lee_Ralph,dev,trn
id11084\Fwd-PdEX6kA\00003.wav,Shiloh_Fernandez/Fwd-PdEX6kA,194.0,201.4,Shiloh_Fernandez,dev,trn
id11085\npYUF69XWEo\00002.wav,Shiri_Appleby/npYUF69XWEo,12.8,24.6,Shiri_Appleby,dev,trn
id11086\BeWeZfdtKew\00018.wav,Shirley_Manson/BeWeZfdtKew,464.4,470.7,Shirley_Manson,dev,trn
id11087\Ix0gKmKxgpo\00005.wav,Shohreh_Aghdashloo/Ix0gKmKxgpo,88.5,94.9,Shohreh_Aghdashloo,dev,trn
id11088\DutYuq39XEE\00024.wav,Shonda_Rhimes/DutYuq39XEE,525.7,533.3,Shonda_Rhimes,dev,trn
id11089\ZlYIoW6oPFk\00009.wav,Shraddha_Kapoor/ZlYIoW6oPFk,135.3,143.2,Shraddha_Kapoor,dev,trn
id11090\BhLxC_Ypzew\00019.wav,Sidharth_Malhotra/BhLxC_Ypzew,595.9,602.8,Sidharth_Malhotra,dev,trn
id11091\QhbYaN5p5PI\00003.wav,Sidse_Babett_Knudsen/QhbYaN5p5PI,130.2,137.6,Sidse_Babett_Knudsen,dev,trn
id11092\RkdLdoYRseQ\00001.wav,Sienna_Guillory/RkdLdoYRseQ,49.6,58.6,Sienna_Guillory,dev,trn
id11094\wyJRx1YHDI4\00002.wav,Simon_Baker/wyJRx1YHDI4,35.1,41.1,Simon_Baker,dev,tst
id11095\3CRB7zitKwc\00003.wav,Simon_Callow/3CRB7zitKwc,69.0,77.9,Simon_Callow,dev,trn
id11096\Hyqrbb0SHqk\00011.wav,Simon_Pegg/Hyqrbb0SHqk,303.0,312.0,Simon_Pegg,dev,trn
id11097\EEwfRSVWAJU\00005.wav,Skylar_Astin/EEwfRSVWAJU,236.8,248.0,Skylar_Astin,dev,trn
id11098\Jz2GIbPiqZw\00006.wav,Smokey_Robinson/Jz2GIbPiqZw,160.5,179.7,Smokey_Robinson,dev,tst
id11099\0Wmbm5f50OA\00032.wav,Sofia_Coppola/0Wmbm5f50OA,453.6,461.6,Sofia_Coppola,dev,trn
id11100\3gQ8REIxTmw\00008.wav,Sonam_Kapoor/3gQ8REIxTmw,163.6,170.2,Sonam_Kapoor,dev,trn
id11101\a_GeH7Tnzag\00005.wav,Sonja_Sohn/a_GeH7Tnzag,124.1,131.8,Sonja_Sohn,dev,trn
id11102\Cc7cLjNw1-E\00015.wav,Sophie_Okonedo/Cc7cLjNw1-E,696.6,703.0,Sophie_Okonedo,dev,trn
id11103\MYMYlgIlyRo\00004.wav,Spencer_Boldman/MYMYlgIlyRo,53.4,62.4,Spencer_Boldman,dev,trn
id11105\ETPYe6LEOIo\00006.wav,Stan_Lee/ETPYe6LEOIo,160.9,169.8,Stan_Lee,dev,trn
id11106\PuzpY0k5YP0\00001.wav,Stana_Katic/PuzpY0k5YP0,93.3,100.0,Stana_Katic,dev,trn
id11107\0hqbU1Q2RDM\00039.wav,Stanley_Tucci/0hqbU1Q2RDM,1252.5,1259.2,Stanley_Tucci,dev,trn
id11108\IrEtrjDedX4\00002.wav,Stefanie_Powers/IrEtrjDedX4,161.2,167.9,Stefanie_Powers,dev,tst
id11109\TTNxhnBMv8g\00006.wav,Stephen_Baldwin/TTNxhnBMv8g,194.3,201.4,Stephen_Baldwin,dev,trn
id11110\XwmMPytjrK4\00003.wav,Stephen_Colbert/XwmMPytjrK4,357.8,365.8,Stephen_Colbert,dev,trn
id11111\6pscjBGTr_o\00003.wav,Stephen_Fry/6pscjBGTr_o,132.8,140.0,Stephen_Fry,dev,trn
id11112\F-f32mt56js\00007.wav,Stephen_Lang/F-f32mt56js,146.0,153.0,Stephen_Lang,dev,trn
id11113\5UEvRMV-oSk\00001.wav,Stephen_Mangan/5UEvRMV-oSk,7.5,14.1,Stephen_Mangan,dev,trn
id11114\iJmvlCb8bNI\00001.wav,Stephen_Merchant/iJmvlCb8bNI,272.1,278.4,Stephen_Merchant,dev,trn
id11115\c8mMm9u6Drc\00006.wav,Sterling_Knight/c8mMm9u6Drc,48.2,55.5,Sterling_Knight,dev,tst
id11116\kDJQ4RI4OXw\00006.wav,Steve_Burton/kDJQ4RI4OXw,200.3,206.4,Steve_Burton,dev,trn
id11117\JSzJC7Ytf_8\00005.wav,Steve_Carell/JSzJC7Ytf_8,283.8,291.4,Steve_Carell,dev,trn
id11118\wybjucSIBOU\00002.wav,Steve_Harvey/wybjucSIBOU,150.8,159.1,Steve_Harvey,dev,trn
id11119\GuB-d7jRkCw\00004.wav,Steve_Jobs/GuB-d7jRkCw,187.4,206.2,Steve_Jobs,dev,trn
id11120\4JSJ44HKx1E\00003.wav,Steve_Martin/4JSJ44HKx1E,122.8,133.2,Steve_Martin,dev,trn
id11121\ZN3nGUi2ysM\00001.wav,Steven_Bauer/ZN3nGUi2ysM,12.5,28.8,Steven_Bauer,dev,tst
id11122\4y5JogtS8Ek\00002.wav,Steven_Berkoff/4y5JogtS8Ek,8.6,18.0,Steven_Berkoff,dev,trn
id11123\G8OqSglsP68\00020.wav,Steven_Moffat/G8OqSglsP68,499.5,505.7,Steven_Moffat,dev,trn
id11124\N0Rznop7WME\00017.wav,Steven_R._McQueen/N0Rznop7WME,251.1,273.7,Steven_R._McQueen,dev,trn
id11125\lepOQ2KfDwo\00003.wav,Steven_Soderbergh/lepOQ2KfDwo,38.2,45.4,Steven_Soderbergh,dev,tst
id11126\R5s-MKAPmcg\00002.wav,Steven_Yeun/R5s-MKAPmcg,104.8,113.2,Steven_Yeun,dev,trn
id11127\fIXU5ExruI0\00002.wav,Stevie_Wonder/fIXU5ExruI0,186.8,195.4,Stevie_Wonder,dev,trn
id11128\8Odnllxd6nA\00007.wav,Sung_Kang/8Odnllxd6nA,79.0,85.1,Sung_Kang,dev,tst
id11129\LrpJWp1rYl0\00003.wav,Sunny_Leone/LrpJWp1rYl0,198.2,207.4,Sunny_Leone,dev,trn
id11130\EU13lStSa-k\00007.wav,Suraj_Sharma/EU13lStSa-k,117.9,125.0,Suraj_Sharma,dev,trn
id11131\676f3RaWke4\00006.wav,Susan_Lucci/676f3RaWke4,58.0,82.0,Susan_Lucci,dev,trn
id11132\G-tc2ifjcDU\00008.wav,Susanne_Bier/G-tc2ifjcDU,163.2,171.9,Susanne_Bier,dev,trn
id11133\Ao-AU5v682Y\00011.wav,Suzanne_Pleshette/Ao-AU5v682Y,145.9,154.3,Suzanne_Pleshette,dev,trn
id11134\OPkeuRGj8uM\00030.wav,Sydney_Pollack/OPkeuRGj8uM,835.2,843.5,Sydney_Pollack,dev,trn
id11135\Kf9N5AWprG8\00009.wav,T.J._Miller/Kf9N5AWprG8,661.8,668.6,T.J._Miller,dev,trn
id11137\iGC6hsD1QB0\00002.wav,Tahj_Mowry/iGC6hsD1QB0,111.6,129.3,Tahj_Mowry,dev,trn
id11138\K3F3PgI0lQ8\00018.wav,Tahmoh_Penikett/K3F3PgI0lQ8,282.8,293.2,Tahmoh_Penikett,dev,trn
id11139\W0CwA2OGUeQ\00011.wav,Tamala_Jones/W0CwA2OGUeQ,272.9,287.5,Tamala_Jones,dev,trn
id11140\PCEMVtrH7B8\00006.wav,Tamara_Taylor/PCEMVtrH7B8,75.9,87.6,Tamara_Taylor,dev,trn
id11141\YeUSsFypba8\00002.wav,Tamara_Tunie/YeUSsFypba8,71.3,82.6,Tamara_Tunie,dev,trn
id11142\Gicu1gUl6iw\00018.wav,Tamer_Hassan/Gicu1gUl6iw,425.9,431.9,Tamer_Hassan,dev,trn
id11143\YabCoQrWjRY\00001.wav,Tamera_Mowry-Housley/YabCoQrWjRY,10.7,19.1,Tamera_Mowry-Housley,dev,trn
id11144\K-HdchZQlkE\00008.wav,Tamsin_Greig/K-HdchZQlkE,128.4,142.9,Tamsin_Greig,dev,trn
id11145\ft9zlEAG2R0\00006.wav,Tanya_Tate/ft9zlEAG2R0,144.6,151.5,Tanya_Tate,dev,trn
id11146\KLN_2wbZ90U\00004.wav,Taraji_P._Henson/KLN_2wbZ90U,142.3,153.8,Taraji_P._Henson,dev,trn
id11147\GM2Y3p1pWJU\00006.wav,Taryn_Manning/GM2Y3p1pWJU,273.3,284.9,Taryn_Manning,dev,trn
id11148\IEWh1Fu1DL4\00004.wav,Tatiana_Maslany/IEWh1Fu1DL4,201.5,208.5,Tatiana_Maslany,dev,trn
id11149\dPuUe_XVELQ\00011.wav,Tatyana_Ali/dPuUe_XVELQ,147.3,154.0,Tatyana_Ali,dev,trn
id11150\QTPD0L7ubSU\00001.wav,Tavi_Gevinson/QTPD0L7ubSU,71.6,80.6,Tavi_Gevinson,dev,trn
id11151\88bzzS_Ecd4\00009.wav,Taylor_Kitsch/88bzzS_Ecd4,155.0,164.1,Taylor_Kitsch,dev,trn
id11152\IYAzkRRCHkY\00007.wav,Taylor_Lautner/IYAzkRRCHkY,138.3,146.4,Taylor_Lautner,dev,trn
id11153\XenT4dFmggg\00016.wav,Taylor_Momsen/XenT4dFmggg,1319.8,1327.2,Taylor_Momsen,dev,trn
id11154\5xvlDW_jd8U\00015.wav,Taylor_Swift/5xvlDW_jd8U,382.6,388.9,Taylor_Swift,dev,trn
